,0
8596,0
8597,0
8598,1
8599,1
8600,1
8601,0
8602,1
8603,1
8604,0
8605,1
8606,0
8607,1
8608,1
8609,0
8610,0
8611,1
8612,1
8613,1
8614,0
8615,1
8616,0
8617,0
8618,1
8619,0
8620,0
8621,0
8622,1
8623,0
8624,1
8625,1
8626,0
8627,1
8628,1
8629,0
8630,0
8631,1
8632,0
8633,1
8634,1
8635,0
8636,0
8637,1
8638,0
8639,1
8640,1
8641,1
8642,1
8643,1
8644,1
8645,0
8646,1
8647,1
8648,0
8649,0
8650,1
8651,0
8652,1
8653,0
8654,1
8655,0
8656,1
8657,0
8658,1
8659,1
8660,0
8661,1
8662,1
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,1
8670,1
8671,0
8672,1
8673,0
8674,1
8675,0
8676,1
8677,0
8678,1
8679,1
8680,1
8681,1
8682,0
8683,1
8684,0
8685,1
8686,0
8687,0
8688,1
8689,0
8690,0
8691,1
8692,0
8693,0
8694,1
8695,0
8696,1
8697,1
8698,1
8699,0
8700,0
8701,0
8702,1
8703,0
8704,1
8705,1
8706,1
8707,0
8708,0
8709,0
8710,1
8711,0
8712,0
8713,1
8714,1
8715,0
8716,1
8717,1
8718,0
8719,1
8720,0
8721,0
8722,0
8723,1
8724,0
8725,0
8726,0
8727,0
8728,1
8729,1
8730,0
8731,1
8732,0
8733,1
8734,1
8735,0
8736,0
8737,1
8738,0
8739,0
8740,1
8741,0
8742,1
8743,1
8744,0
8745,0
8746,1
8747,0
8748,0
8749,0
8750,0
8751,0
8752,0
8753,0
8754,1
8755,1
8756,1
8757,1
8758,0
8759,1
8760,0
8761,1
8762,0
8763,1
8764,0
8765,0
8766,0
8767,0
8768,1
8769,1
8770,0
8771,0
8772,0
8773,1
8774,1
8775,1
8776,1
8777,0
8778,1
8779,0
8780,1
8781,1
8782,0
8783,1
8784,0
8785,1
8786,1
8787,0
8788,1
8789,1
8790,0
8791,1
8792,1
8793,0
8794,0
8795,0
8796,0
8797,1
8798,0
8799,1
8800,1
8801,1
8802,0
8803,0
8804,0
8805,0
8806,1
8807,0
8808,1
8809,0
8810,0
8811,0
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,0
8819,0
8820,0
8821,1
8822,0
8823,1
8824,0
8825,1
8826,0
8827,1
8828,1
8829,1
8830,1
8831,1
8832,0
8833,0
8834,0
8835,0
8836,1
8837,1
8838,0
8839,0
8840,1
8841,0
8842,1
8843,1
8844,1
8845,0
8846,1
8847,0
8848,1
8849,1
8850,0
8851,0
8852,0
8853,1
8854,0
8855,1
8856,1
8857,1
8858,0
8859,1
8860,1
8861,0
8862,1
8863,1
8864,1
8865,0
8866,0
8867,0
8868,0
8869,0
8870,1
8871,1
8872,1
8873,1
8874,1
8875,0
8876,0
8877,0
8878,1
8879,0
8880,0
8881,0
8882,1
8883,1
8884,1
8885,1
8886,1
8887,0
8888,1
8889,1
8890,1
8891,0
8892,0
8893,0
8894,1
8895,0
8896,1
8897,1
8898,1
8899,1
8900,1
8901,0
8902,1
8903,0
8904,0
8905,0
8906,1
8907,1
8908,0
8909,0
8910,1
8911,0
8912,0
8913,0
8914,0
8915,0
8916,1
8917,1
8918,0
8919,0
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,0
8927,0
8928,1
8929,0
8930,1
8931,0
8932,0
8933,0
8934,1
8935,1
8936,1
8937,0
8938,0
8939,0
8940,0
8941,1
8942,0
8943,0
8944,1
8945,1
8946,1
8947,1
8948,0
8949,1
8950,1
8951,1
8952,0
8953,1
8954,1
8955,1
8956,0
8957,0
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,1
8966,0
8967,0
8968,1
8969,1
8970,1
8971,1
8972,1
8973,1
8974,1
8975,1
8976,1
8977,0
8978,0
8979,1
8980,1
8981,0
8982,1
8983,0
8984,1
8985,1
8986,1
8987,0
8988,1
8989,1
8990,0
8991,0
8992,1
8993,1
8994,1
8995,1
8996,0
8997,1
8998,0
8999,0
9000,1
9001,0
9002,0
9003,1
9004,1
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,0
9012,1
9013,0
9014,1
9015,0
9016,1
9017,0
9018,1
9019,0
9020,1
9021,0
9022,1
9023,0
9024,0
9025,0
9026,0
9027,1
9028,0
9029,1
9030,0
9031,0
9032,0
9033,1
9034,0
9035,0
9036,0
9037,0
9038,1
9039,0
9040,1
9041,1
9042,1
9043,1
9044,1
9045,1
9046,0
9047,1
9048,0
9049,0
9050,0
9051,1
9052,1
9053,1
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,0
9062,1
9063,0
9064,0
9065,1
9066,1
9067,0
9068,0
9069,1
9070,1
9071,0
9072,0
9073,0
9074,1
9075,0
9076,0
9077,1
9078,0
9079,0
9080,0
9081,1
9082,1
9083,1
9084,1
9085,0
9086,1
9087,0
9088,0
9089,1
9090,0
9091,1
9092,1
9093,1
9094,0
9095,1
9096,1
9097,1
9098,0
9099,0
9100,1
9101,1
9102,1
9103,1
9104,1
9105,1
9106,0
9107,0
9108,1
9109,1
9110,0
9111,1
9112,1
9113,1
9114,0
9115,0
9116,0
9117,1
9118,0
9119,0
9120,0
9121,0
9122,0
9123,0
9124,0
9125,0
9126,0
9127,1
9128,0
9129,1
9130,0
9131,1
9132,0
9133,1
9134,1
9135,1
9136,1
9137,1
9138,1
9139,1
9140,1
9141,0
9142,1
9143,1
9144,0
9145,0
9146,1
9147,1
9148,0
9149,1
9150,0
9151,0
9152,0
9153,1
9154,1
9155,0
9156,0
9157,1
9158,0
9159,1
9160,1
9161,0
9162,0
9163,1
9164,1
9165,1
9166,1
9167,0
9168,0
9169,0
9170,1
9171,0
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
9178,1
9179,1
9180,0
9181,1
9182,1
9183,1
9184,1
9185,1
9186,0
9187,1
9188,0
9189,0
9190,1
9191,0
9192,0
9193,0
9194,1
9195,0
9196,1
9197,1
9198,1
9199,0
9200,0
9201,0
9202,1
9203,1
9204,1
9205,1
9206,1
9207,0
9208,1
9209,0
9210,1
9211,0
9212,1
9213,1
9214,1
9215,0
9216,1
9217,0
9218,1
9219,0
9220,0
9221,1
9222,1
9223,0
9224,0
9225,1
9226,1
9227,1
9228,0
9229,0
9230,0
9231,0
9232,0
9233,1
9234,1
9235,1
9236,0
9237,1
9238,1
9239,1
9240,1
9241,1
9242,0
9243,0
9244,0
9245,1
9246,0
9247,1
9248,1
9249,1
9250,1
9251,1
9252,0
9253,0
9254,1
9255,0
9256,1
9257,0
9258,1
9259,0
9260,1
9261,1
9262,0
9263,0
9264,0
9265,1
9266,1
9267,0
9268,1
9269,1
9270,1
9271,0
9272,0
9273,0
9274,0
9275,0
9276,0
9277,1
9278,1
9279,1
9280,0
9281,0
9282,0
9283,0
9284,1
9285,1
9286,0
9287,0
9288,1
9289,1
9290,0
9291,0
9292,0
9293,0
9294,0
9295,1
9296,1
9297,1
9298,0
9299,1
9300,1
9301,1
9302,1
9303,0
9304,0
9305,1
9306,1
9307,1
9308,0
9309,1
9310,0
9311,0
9312,0
9313,1
9314,1
9315,1
9316,1
9317,1
9318,0
9319,1
9320,0
9321,0
9322,1
9323,0
9324,0
9325,1
9326,1
9327,1
9328,0
9329,1
9330,0
9331,0
9332,1
9333,1
9334,0
9335,1
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9342,1
9343,0
9344,1
9345,1
9346,0
9347,1
9348,0
9349,1
9350,1
9351,1
9352,0
9353,0
9354,1
9355,1
9356,1
9357,0
9358,1
9359,1
9360,1
9361,0
9362,0
9363,1
9364,0
9365,1
9366,0
9367,0
9368,1
9369,0
9370,0
9371,0
9372,1
9373,0
9374,1
9375,1
9376,1
9377,0
9378,1
9379,0
9380,0
9381,1
9382,0
9383,0
9384,0
9385,1
9386,1
9387,1
9388,0
9389,0
9390,1
9391,1
9392,1
9393,0
9394,1
9395,1
9396,1
9397,0
9398,0
9399,0
9400,0
9401,0
9402,1
9403,1
9404,1
9405,0
9406,1
9407,0
9408,1
9409,0
9410,1
9411,1
9412,0
9413,1
9414,1
9415,0
9416,0
9417,0
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,1
9425,1
9426,0
9427,0
9428,0
9429,1
9430,1
9431,0
9432,1
9433,1
9434,0
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,1
9442,0
9443,0
9444,0
9445,0
9446,0
9447,1
9448,1
9449,1
9450,0
9451,1
9452,1
9453,1
9454,1
9455,1
9456,1
9457,0
9458,1
9459,1
9460,1
9461,1
9462,1
9463,1
9464,0
9465,0
9466,0
9467,0
9468,1
9469,0
9470,1
9471,1
9472,1
9473,1
9474,0
9475,0
9476,0
9477,1
9478,0
9479,0
9480,1
9481,1
9482,1
9483,0
9484,0
9485,1
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,1
9493,1
9494,1
9495,0
9496,0
9497,1
9498,0
9499,1
9500,0
9501,0
9502,1
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,0
9510,0
9511,0
9512,0
9513,1
9514,0
9515,0
9516,1
9517,1
9518,0
9519,0
9520,1
9521,0
9522,1
9523,1
9524,1
9525,1
9526,1
9527,0
9528,0
9529,0
9530,1
9531,1
9532,0
9533,1
9534,1
9535,0
9536,1
9537,1
9538,0
9539,0
9540,1
9541,1
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1
9548,0
9549,0
9550,1
9551,0
9552,0
9553,1
9554,1
9555,1
9556,0
9557,0
9558,0
9559,1
9560,0
9561,1
9562,0
9563,1
9564,1
9565,0
9566,0
9567,0
9568,0
9569,0
9570,1
9571,1
9572,0
9573,1
9574,0
9575,0
9576,1
9577,0
9578,1
9579,1
9580,0
9581,0
9582,0
9583,0
9584,0
9585,1
9586,0
9587,0
9588,0
9589,0
9590,0
9591,1
9592,1
9593,1
9594,0
9595,1
9596,0
9597,0
9598,1
9599,1
9600,1
9601,0
9602,1
9603,1
9604,0
9605,1
9606,1
9607,0
9608,1
9609,1
9610,0
9611,1
9612,0
9613,0
9614,0
9615,0
9616,1
9617,1
9618,0
9619,1
9620,1
9621,0
9622,1
9623,0
9624,1
9625,0
9626,1
9627,1
9628,0
9629,1
9630,1
9631,1
9632,1
9633,0
9634,1
9635,1
9636,1
9637,1
9638,0
9639,0
9640,1
9641,1
9642,0
9643,0
9644,1
9645,1
9646,0
9647,0
9648,1
9649,1
9650,0
9651,0
9652,0
9653,1
9654,0
9655,0
9656,0
9657,1
9658,0
9659,1
9660,0
9661,0
9662,1
9663,0
9664,0
9665,1
9666,0
9667,0
9668,1
9669,0
9670,1
9671,0
9672,1
9673,1
9674,1
9675,1
9676,0
9677,0
9678,0
9679,0
9680,0
9681,1
9682,1
9683,0
9684,1
9685,1
9686,1
9687,0
9688,0
9689,0
9690,0
9691,1
9692,1
9693,0
9694,1
9695,0
9696,1
9697,1
9698,1
9699,1
9700,1
9701,0
9702,1
9703,0
9704,0
9705,1
9706,0
9707,1
9708,0
9709,0
9710,1
9711,0
9712,1
9713,0
9714,1
9715,0
9716,1
9717,1
9718,1
9719,1
9720,1
9721,1
9722,0
9723,1
9724,1
9725,1
9726,1
9727,1
9728,1
9729,1
9730,1
9731,0
9732,0
9733,1
9734,1
9735,1
9736,0
9737,1
9738,0
9739,1
9740,1
9741,0
9742,0
9743,0
9744,1
9745,1
9746,0
9747,1
9748,0
9749,0
9750,0
9751,1
9752,0
9753,1
9754,1
9755,1
9756,1
9757,0
9758,0
9759,1
9760,0
9761,0
9762,0
9763,0
9764,1
9765,0
9766,0
9767,1
9768,1
9769,1
9770,0
9771,1
9772,0
9773,1
9774,1
9775,1
9776,1
9777,1
9778,0
9779,0
9780,1
9781,0
9782,1
9783,1
9784,0
9785,0
9786,1
9787,1
9788,1
9789,0
9790,0
9791,1
9792,0
9793,0
9794,0
9795,1
9796,1
9797,1
9798,0
9799,0
9800,1
9801,0
9802,1
9803,0
9804,0
9805,1
9806,1
9807,1
9808,0
9809,1
9810,0
9811,0
9812,0
9813,1
9814,0
9815,0
9816,0
9817,1
9818,1
9819,0
9820,1
9821,1
9822,0
9823,1
9824,0
9825,1
9826,0
9827,1
9828,1
9829,1
9830,1
9831,0
9832,0
9833,0
9834,0
9835,1
9836,0
9837,0
9838,1
9839,1
9840,0
9841,1
9842,1
9843,1
9844,0
9845,1
9846,1
9847,0
9848,0
9849,0
9850,0
9851,1
9852,1
9853,0
9854,0
9855,0
9856,0
9857,0
9858,1
9859,0
9860,0
9861,1
9862,0
9863,0
9864,0
9865,1
9866,1
9867,1
9868,0
9869,1
9870,1
9871,0
9872,1
9873,1
9874,1
9875,0
9876,0
9877,1
9878,0
9879,1
9880,0
9881,1
9882,1
9883,1
9884,0
9885,0
9886,1
9887,0
9888,0
9889,1
9890,1
9891,0
9892,1
9893,0
9894,0
9895,0
9896,0
9897,0
9898,0
9899,1
9900,0
9901,0
9902,0
9903,0
9904,1
9905,0
9906,0
9907,0
9908,0
9909,0
9910,1
9911,0
9912,0
9913,1
9914,1
9915,1
9916,0
9917,1
9918,0
9919,1
9920,1
9921,0
9922,1
9923,0
9924,0
9925,1
9926,1
9927,0
9928,0
9929,0
9930,0
9931,1
9932,0
9933,0
9934,1
9935,0
9936,1
9937,0
9938,0
9939,1
9940,1
9941,1
9942,0
9943,1
9944,1
9945,0
9946,1
9947,0
9948,1
9949,1
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1
9959,1
9960,0
9961,1
9962,0
9963,0
9964,0
9965,0
9966,1
9967,0
9968,0
9969,0
9970,0
9971,0
9972,1
9973,1
9974,1
9975,0
9976,1
9977,0
9978,1
9979,0
9980,1
9981,0
9982,1
9983,1
9984,0
9985,1
9986,1
9987,0
9988,0
9989,1
9990,1
9991,0
9992,1
9993,0
9994,0
9995,0
9996,1
9997,1
9998,0
9999,0
10000,0
10001,1
10002,1
10003,1
10004,0
10005,0
10006,1
10007,0
10008,0
10009,1
10010,0
10011,0
10012,0
10013,0
10014,1
10015,0
10016,1
10017,0
10018,0
10019,1
10020,1
10021,0
10022,1
10023,0
10024,1
10025,0
10026,1
10027,1
10028,0
10029,1
10030,0
10031,1
10032,1
10033,1
10034,0
10035,1
10036,1
10037,1
10038,1
10039,0
10040,1
10041,1
10042,1
10043,1
10044,1
10045,1
10046,0
10047,0
10048,1
10049,1
10050,0
10051,0
10052,1
10053,1
10054,0
10055,1
10056,1
10057,0
10058,0
10059,0
10060,0
10061,1
10062,1
10063,0
10064,1
10065,1
10066,0
10067,1
10068,1
10069,0
10070,1
10071,1
10072,1
10073,0
10074,0
10075,1
10076,1
10077,0
10078,0
10079,0
10080,1
10081,1
10082,1
10083,1
10084,0
10085,0
10086,1
10087,1
10088,1
10089,0
10090,0
10091,0
10092,0
10093,0
10094,0
10095,0
10096,1
10097,0
10098,0
10099,0
10100,1
10101,1
10102,1
10103,0
10104,1
10105,0
10106,1
10107,1
10108,0
10109,1
10110,1
10111,1
10112,1
10113,1
10114,1
10115,0
10116,0
10117,1
10118,1
10119,1
10120,1
10121,1
10122,1
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,1
10130,1
10131,0
10132,1
10133,1
10134,0
10135,1
10136,1
10137,0
10138,1
10139,0
10140,0
10141,0
10142,1
10143,1
10144,1
10145,1
10146,1
10147,0
10148,1
10149,1
10150,1
10151,1
10152,1
10153,0
10154,1
10155,1
10156,0
10157,1
10158,1
10159,0
10160,0
10161,0
10162,0
10163,1
10164,1
10165,0
10166,0
10167,1
10168,1
10169,1
10170,1
10171,1
10172,1
10173,0
10174,1
10175,0
10176,0
10177,1
10178,0
10179,0
10180,1
10181,1
10182,1
10183,1
10184,0
10185,0
10186,0
10187,0
10188,0
10189,1
10190,0
10191,1
10192,0
10193,0
10194,1
10195,1
10196,0
10197,0
10198,0
10199,1
10200,1
10201,0
10202,1
10203,1
10204,0
10205,0
10206,1
10207,0
10208,1
10209,0
10210,1
10211,0
10212,0
10213,1
10214,1
10215,1
10216,0
10217,1
10218,0
10219,0
10220,0
10221,1
10222,0
10223,1
10224,0
10225,1
10226,1
10227,1
10228,0
10229,1
10230,0
10231,0
10232,1
10233,1
10234,0
10235,1
10236,1
10237,1
10238,1
10239,1
10240,1
10241,0
10242,0
10243,0
10244,1
10245,0
10246,1
10247,0
10248,1
10249,1
10250,0
10251,1
10252,1
10253,0
10254,1
10255,1
10256,0
10257,0
10258,1
10259,1
10260,1
10261,1
10262,0
10263,0
10264,0
10265,1
10266,0
10267,0
10268,1
10269,1
10270,1
10271,1
10272,1
10273,1
10274,1
10275,1
10276,0
10277,1
10278,0
10279,0
10280,1
10281,0
10282,0
10283,0
10284,1
10285,0
10286,1
10287,1
10288,0
10289,0
10290,0
10291,1
10292,0
10293,0
10294,1
10295,1
10296,1
10297,1
10298,0
10299,1
10300,0
10301,0
10302,1
10303,0
10304,1
10305,1
10306,1
10307,1
10308,0
10309,1
10310,1
10311,0
10312,0
10313,0
10314,1
10315,1
10316,0
10317,1
10318,1
10319,1
10320,0
10321,0
10322,1
10323,0
10324,0
10325,1
10326,1
10327,0
10328,0
10329,1
10330,0
10331,0
10332,1
10333,1
10334,1
10335,1
10336,0
10337,0
10338,1
10339,0
10340,0
10341,0
10342,1
10343,0
10344,1
10345,0
10346,0
10347,0
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,1
10355,1
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,1
10363,1
10364,1
10365,1
10366,0
10367,0
10368,1
10369,1
10370,0
10371,1
10372,0
10373,1
10374,1
10375,0
10376,0
10377,1
10378,1
10379,0
10380,0
10381,1
10382,0
10383,1
10384,0
10385,0
10386,1
10387,1
10388,0
10389,0
10390,1
10391,0
10392,0
10393,0
10394,1
10395,1
10396,1
10397,1
10398,1
10399,1
10400,0
10401,1
10402,1
10403,1
10404,1
10405,0
10406,1
10407,1
10408,0
10409,0
10410,0
10411,1
10412,1
10413,0
10414,0
10415,0
10416,1
10417,0
10418,0
10419,0
10420,1
10421,1
10422,0
10423,1
10424,1
10425,1
10426,0
10427,0
10428,0
10429,1
10430,1
10431,1
10432,0
10433,1
10434,1
10435,0
10436,1
10437,0
10438,0
10439,0
10440,1
10441,0
10442,1
10443,1
10444,0
10445,1
10446,1
10447,1
10448,0
10449,1
10450,0
10451,1
10452,0
10453,1
10454,1
10455,1
10456,1
10457,1
10458,0
10459,1
10460,0
10461,1
10462,0
10463,1
10464,1
10465,0
10466,1
10467,1
10468,0
10469,1
10470,1
10471,1
10472,1
10473,0
10474,1
10475,0
10476,1
10477,0
10478,1
10479,1
10480,0
10481,1
10482,0
10483,0
10484,1
10485,1
10486,1
10487,1
10488,1
10489,1
10490,1
10491,1
10492,0
10493,1
10494,1
10495,0
10496,0
10497,1
10498,1
10499,1
10500,0
10501,0
10502,0
10503,0
10504,1
10505,1
10506,0
10507,0
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,1
10515,0
10516,1
10517,0
10518,0
10519,0
10520,0
10521,0
10522,0
10523,0
10524,1
10525,1
10526,0
10527,1
10528,1
10529,0
10530,1
10531,0
10532,0
10533,1
10534,0
10535,0
10536,1
10537,0
10538,0
10539,1
10540,1
10541,0
10542,0
10543,1
10544,0
10545,1
10546,1
10547,0
10548,1
10549,0
10550,0
10551,1
10552,0
10553,0
10554,0
10555,1
10556,0
10557,1
10558,1
10559,0
10560,1
10561,0
10562,1
10563,0
10564,1
10565,1
10566,1
10567,0
10568,0
10569,1
10570,1
10571,1
10572,0
10573,1
10574,1
10575,1
10576,0
10577,1
10578,1
10579,0
10580,1
10581,0
10582,1
10583,0
10584,0
10585,1
10586,1
10587,0
10588,1
10589,0
10590,0
10591,1
10592,1
10593,1
10594,1
10595,1
10596,1
10597,0
10598,1
10599,1
10600,0
10601,0
10602,1
10603,0
10604,0
10605,1
10606,0
10607,1
10608,1
10609,0
10610,0
10611,0
10612,0
10613,0
10614,0
10615,0
10616,0
10617,0
10618,1
10619,0
10620,0
10621,0
10622,0
10623,0
10624,0
10625,1
10626,1
10627,0
10628,0
10629,1
10630,1
10631,0
10632,0
10633,0
10634,1
10635,1
10636,0
10637,1
10638,0
10639,0
10640,0
10641,1
10642,1
10643,1
10644,0
10645,1
10646,1
10647,0
10648,0
10649,0
10650,1
10651,0
10652,0
10653,1
10654,0
10655,1
10656,0
10657,1
10658,1
10659,1
10660,0
10661,1
10662,1
10663,1
10664,1
10665,1
10666,0
10667,1
10668,1
10669,0
10670,1
10671,1
10672,1
10673,1
10674,1
10675,0
10676,0
10677,0
10678,0
10679,0
10680,0
10681,0
10682,1
10683,1
10684,0
10685,1
10686,1
10687,0
10688,0
10689,0
10690,0
10691,1
10692,0
10693,0
10694,1
10695,0
10696,0
10697,1
10698,1
10699,0
10700,1
10701,1
10702,0
10703,1
10704,1
10705,1
10706,1
10707,1
10708,1
10709,0
10710,0
10711,1
10712,0
10713,0
10714,1
10715,0
10716,0
10717,0
10718,0
10719,0
10720,0
10721,1
10722,0
10723,0
10724,0
10725,1
10726,0
10727,0
10728,1
10729,1
10730,1
10731,1
10732,1
10733,1
10734,0
10735,0
10736,1
10737,0
10738,0
10739,0
10740,0
10741,0
10742,1
10743,0
10744,1
10745,0
10746,0
10747,0
10748,0
10749,1
10750,0
10751,1
10752,0
10753,0
10754,1
10755,1
10756,1
10757,0
10758,1
10759,1
10760,0
10761,1
10762,0
10763,0
10764,1
10765,0
10766,1
10767,1
10768,1
10769,0
10770,0
10771,1
10772,0
10773,1
10774,1
10775,0
10776,1
10777,0
10778,0
10779,1
10780,0
10781,0
10782,1
10783,1
10784,0
10785,1
10786,0
10787,0
10788,0
10789,1
10790,0
10791,0
10792,1
10793,0
10794,0
10795,1
10796,1
10797,0
10798,0
10799,1
10800,0
10801,0
10802,0
10803,1
10804,1
10805,1
10806,0
10807,1
10808,1
10809,1
10810,1
10811,0
10812,0
10813,1
10814,1
10815,0
10816,1
10817,1
10818,0
10819,0
10820,1
10821,1
10822,0
10823,0
10824,1
10825,1
10826,0
10827,1
10828,0
10829,0
10830,0
10831,0
10832,1
10833,0
10834,0
10835,0
10836,1
10837,0
10838,1
10839,1
10840,0
10841,1
10842,1
10843,0
10844,1
10845,0
10846,1
10847,0
10848,1
10849,1
10850,1
10851,1
10852,1
10853,0
10854,1
10855,1
10856,0
10857,1
10858,0
10859,1
10860,0
10861,1
10862,1
10863,0
10864,0
10865,0
10866,0
10867,0
10868,1
10869,1
10870,1
10871,0
10872,0
10873,0
10874,1
10875,0
10876,0
10877,1
10878,1
10879,1
10880,1
10881,0
10882,1
10883,0
10884,1
10885,0
10886,1
10887,1
10888,1
10889,0
10890,1
10891,0
10892,0
10893,0
10894,0
10895,1
10896,1
10897,0
10898,1
10899,0
10900,1
10901,1
10902,1
10903,0
10904,1
10905,1
10906,0
10907,0
10908,0
10909,1
10910,1
10911,0
10912,0
10913,1
10914,0
10915,0
10916,1
10917,0
10918,0
10919,0
10920,1
10921,1
10922,0
10923,0
10924,1
10925,0
10926,0
10927,1
10928,1
10929,1
10930,0
10931,0
10932,0
10933,0
10934,1
10935,0
10936,1
10937,1
10938,0
10939,0
10940,1
10941,0
10942,0
10943,1
10944,0
10945,1
10946,0
10947,0
10948,0
10949,0
10950,1
10951,1
10952,1
10953,0
10954,1
10955,1
10956,0
10957,0
10958,1
10959,0
10960,1
10961,1
10962,0
10963,1
10964,1
10965,0
10966,1
10967,1
10968,0
10969,0
10970,0
10971,0
10972,0
10973,1
10974,0
10975,1
10976,1
10977,1
10978,1
10979,1
10980,1
10981,0
10982,0
10983,1
10984,1
10985,0
10986,1
10987,1
10988,0
10989,0
10990,1
10991,0
10992,0
10993,1
10994,1
10995,0
10996,1
10997,1
10998,0
10999,0
11000,0
11001,0
11002,0
11003,1
11004,0
11005,1
11006,1
11007,0
11008,1
11009,0
11010,0
11011,0
11012,1
11013,1
11014,0
11015,0
11016,1
11017,0
11018,1
11019,0
11020,0
11021,0
11022,0
11023,0
11024,1
11025,0
11026,0
11027,0
11028,1
11029,0
11030,1
11031,1
11032,1
11033,0
11034,0
11035,1
11036,0
11037,0
11038,1
11039,1
11040,0
11041,1
11042,1
11043,0
11044,0
11045,0
11046,1
11047,0
11048,1
11049,1
11050,0
11051,1
11052,0
11053,0
11054,1
11055,1
11056,0
11057,0
11058,1
11059,0
11060,1
11061,0
11062,0
11063,1
11064,1
11065,0
11066,0
11067,1
11068,0
11069,1
11070,0
11071,0
11072,1
11073,0
11074,1
11075,1
11076,0
11077,0
11078,0
11079,0
11080,0
11081,0
11082,0
11083,1
11084,0
11085,0
11086,0
11087,0
11088,0
11089,1
11090,1
11091,0
11092,0
11093,0
11094,0
11095,0
11096,1
11097,1
11098,1
11099,0
11100,1
11101,0
11102,0
11103,0
11104,1
11105,0
11106,1
11107,0
11108,1
11109,0
11110,1
11111,1
11112,1
11113,1
11114,1
11115,1
11116,1
11117,0
11118,0
11119,0
11120,1
11121,1
11122,1
11123,0
11124,1
11125,0
11126,1
11127,1
11128,1
11129,0
11130,1
11131,0
11132,1
11133,0
11134,1
11135,1
11136,0
11137,1
11138,0
11139,0
11140,1
11141,0
11142,0
11143,0
11144,1
11145,0
11146,1
11147,0
11148,0
11149,0
11150,0
11151,1
11152,1
11153,1
11154,0
11155,0
11156,0
11157,0
11158,1
11159,0
11160,0
11161,0
11162,1
11163,1
11164,1
11165,1
11166,0
11167,0
11168,0
11169,0
11170,0
11171,0
11172,1
11173,1
11174,1
11175,1
11176,1
11177,0
11178,1
11179,1
11180,1
11181,1
11182,0
11183,1
11184,1
11185,1
11186,0
11187,0
11188,1
11189,1
11190,1
11191,0
11192,1
11193,0
11194,1
11195,1
11196,0
11197,0
11198,0
11199,0
11200,1
11201,1
11202,1
11203,1
11204,0
11205,1
11206,0
11207,0
11208,1
11209,1
11210,0
11211,1
11212,0
11213,0
11214,1
11215,1
11216,1
11217,0
11218,1
11219,0
11220,0
11221,0
11222,1
11223,0
11224,0
11225,1
11226,0
11227,1
11228,1
11229,0
11230,1
11231,0
11232,1
11233,0
11234,1
11235,1
11236,1
11237,1
11238,1
11239,1
11240,1
11241,1
11242,0
11243,0
11244,0
11245,1
11246,0
11247,0
11248,0
11249,0
11250,0
11251,0
11252,1
11253,0
11254,0
11255,1
11256,0
11257,1
11258,0
11259,1
11260,1
11261,0
11262,1
11263,1
11264,0
11265,0
11266,0
11267,0
11268,1
11269,1
11270,1
11271,0
11272,1
11273,1
11274,1
11275,0
11276,0
11277,1
11278,0
11279,1
11280,1
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11287,1
11288,1
11289,1
11290,1
11291,0
11292,1
11293,0
11294,0
11295,1
11296,1
11297,0
11298,1
11299,0
11300,1
11301,0
11302,0
11303,1
11304,1
11305,0
11306,1
11307,0
11308,0
11309,1
11310,1
11311,0
11312,0
11313,1
11314,1
11315,0
11316,1
11317,0
11318,0
11319,0
11320,1
11321,1
11322,0
11323,0
11324,0
11325,1
11326,1
11327,1
11328,0
11329,1
11330,1
11331,0
11332,0
11333,1
11334,1
11335,1
11336,0
11337,1
11338,0
11339,1
11340,0
11341,1
11342,1
11343,1
11344,0
11345,1
11346,1
11347,1
11348,1
11349,0
11350,0
11351,0
11352,1
11353,1
11354,1
11355,1
11356,1
11357,1
11358,0
11359,0
11360,0
11361,0
11362,0
11363,1
11364,1
11365,1
11366,0
11367,0
11368,0
11369,1
11370,1
11371,1
11372,0
11373,0
11374,0
11375,0
11376,0
11377,0
11378,0
11379,0
11380,1
11381,0
11382,1
11383,1
11384,1
11385,1
11386,0
11387,0
11388,1
11389,0
11390,0
11391,1
11392,1
11393,0
11394,1
